Customer ID,TotalInvoices,TotalQuantity,TotalPrice,AvgItemsPerOrder
14609,11,10320,1366.2,938.1818181818181
14610,2,15,24.35,7.5
14611,3,581,599.38,193.66666666666666
14612,1,134,877.7,134.0
14613,1,72,76.32000000000001,72.0
14614,1,189,295.13,189.0
14615,6,481,934.26,80.16666666666667
14616,5,170,527.78,34.0
14617,2,81,190.47,40.5
14618,9,700,1310.52,77.77777777777777
14619,3,587,1276.31,195.66666666666666
14620,3,188,393.28000000000003,62.666666666666664
14621,16,1671,2878.27,104.4375
14622,1,146,320.58000000000004,146.0
14623,12,1020,1988.23,85.0
14624,6,645,814.07,107.5
14625,18,2144,4429.18,119.11111111111111
14626,15,3118,5374.7699999999995,207.86666666666667
14627,3,269,406.40000000000003,89.66666666666667
14628,5,1147,1998.0,229.4
14629,3,374,935.46,124.66666666666667
14630,1,111,338.65,111.0
14631,7,1395,2023.17,199.28571428571428
14632,1,96,114.56,96.0
14633,1,96,344.90000000000003,96.0
14634,7,1850,1971.82,264.2857142857143
14635,1,118,215.22,118.0
14636,2,241,609.85,120.5
14637,1,100,106.68,100.0
14638,1,166,443.6,166.0
14639,11,2407,4946.81,218.8181818181818
14640,16,1552,3446.33,97.0
14641,1,90,110.46000000000001,90.0
14642,1,76,96.12,76.0
14643,6,1317,1654.69,219.5
14644,12,755,2077.47,62.916666666666664
14645,4,574,840.24,143.5
14646,163,364580,523342.07,2236.687116564417
14647,2,175,506.04,87.5
14648,19,3224,4378.0,169.68421052631578
14649,11,2412,3630.04,219.27272727272728
14650,1,22,62.5,22.0
14651,9,880,2025.52,97.77777777777777
14652,1,53,114.18,53.0
14653,12,1969,3593.06,164.08333333333334
14654,1,273,246.86,273.0
14655,12,2325,3829.23,193.75
14656,5,309,790.0,61.8
14657,7,878,1440.24,125.42857142857143
14658,2,47,247.15,23.5
14659,12,1183,2456.53,98.58333333333333
14660,2,228,285.74,114.0
14661,1,35,107.95,35.0
14662,7,907,1376.43,129.57142857142858
14663,2,397,490.6,198.5
14664,2,465,636.24,232.5
14665,9,904,2172.33,100.44444444444444
14666,1,161,195.25,161.0
14667,61,11873,20188.79,194.63934426229508
14668,1,49,111.63,49.0
14669,7,2043,3216.78,291.85714285714283
14670,3,423,583.33,141.0
14671,2,571,1127.45,285.5
14672,4,646,1113.14,161.5
14673,7,1822,3037.32,260.2857142857143
14674,1,103,173.66,103.0
14675,2,660,1015.58,330.0
14676,16,8744,8285.49,546.5
14677,1,139,184.91,139.0
14678,2,178,386.44,89.0
14679,5,789,1272.95,157.8
14680,87,25551,53080.02,293.6896551724138
14681,6,172,875.1500000000001,28.666666666666668
14682,6,949,1514.81,158.16666666666666
14683,1,386,146.56,386.0
14684,6,1005,1430.03,167.5
14685,13,1909,4241.16,146.84615384615384
14686,6,456,844.58,76.0
14687,3,850,1402.06,283.3333333333333
14688,34,4642,6666.93,136.52941176470588
14689,1,76,112.80000000000001,76.0
14690,5,334,764.59,66.8
14691,5,707,2114.33,141.4
14692,13,880,1705.64,67.6923076923077
14693,8,386,1139.8600000000001,48.25
14694,1,193,244.31,193.0
14695,4,607,1466.72,151.75
14696,10,1863,2465.3,186.3
14697,2,181,188.61,90.5
14698,5,602,1217.27,120.4
14699,4,484,702.6,121.0
14700,5,1606,3076.06,321.2
14701,18,1721,4423.96,95.61111111111111
14702,32,2866,6310.28,89.5625
14703,1,183,318.17,183.0
14704,11,1164,1752.92,105.81818181818181
14705,1,100,179.0,100.0
14706,1,246,367.54,246.0
14707,2,96,139.2,48.0
14708,6,1153,1763.52,192.16666666666666
14709,27,4138,8866.48,153.25925925925927
14710,13,1135,1899.79,87.3076923076923
14711,12,954,2809.02,79.5
14712,4,411,1328.0700000000002,102.75
14713,25,3318,5069.36,132.72
14714,7,637,896.4,91.0
14715,8,1030,1825.45,128.75
14716,3,643,543.28,214.33333333333334
14717,2,30,72.8,15.0
14718,1,202,226.42,202.0
14719,6,1024,1571.89,170.66666666666666
14720,3,219,663.81,73.0
14721,1,57,109.07,57.0
14722,3,214,489.52,71.33333333333333
14723,11,1168,1803.06,106.18181818181819
14724,1,184,341.9,184.0
14725,5,1311,1202.34,262.2
14726,1,82,116.5,82.0
14727,4,76,291.13,19.0
14728,1,68,190.58,68.0
14729,3,372,586.24,124.0
14730,8,1078,1897.57,134.75
14731,3,256,380.02,85.33333333333333
14732,24,2259,5447.52,94.125
14733,18,5760,14200.78,320.0
14734,5,377,1045.47,75.4
14735,59,4398,11909.710000000001,74.54237288135593
14736,2,148,374.05,74.0
14737,4,1071,3554.17,267.75
14738,12,727,1763.64,60.583333333333336
14739,28,9688,11555.69,346.0
14740,13,2059,4068.86,158.3846153846154
14741,7,1006,1713.0900000000001,143.71428571428572
14742,1,374,579.85,374.0
14743,1,40,50.480000000000004,40.0
14744,17,2396,3596.02,140.94117647058823
14745,17,1945,2471.06,114.41176470588235
14746,4,398,593.5,99.5
14747,2,82,294.3,41.0
14748,16,1990,2201.83,124.375
14749,1,403,310.15,403.0
14750,1,65,112.03,65.0
14751,2,65,126.45,32.5
14752,1,260,389.64000000000004,260.0
14753,2,412,869.51,206.0
14754,7,1008,1543.73,144.0
14755,30,4366,9851.45,145.53333333333333
14756,4,1419,2613.46,354.75
14757,1,160,420.5,160.0
14758,7,840,2864.9700000000003,120.0
14759,3,569,1625.97,189.66666666666666
14760,2,28,53.8,14.0
14761,3,206,447.92,68.66666666666667
14762,2,428,417.57,214.0
14763,1,-1,-9.95,-1.0
14764,2,175,250.55,87.5
14765,3,135,254.11,45.0
14766,14,3963,6301.88,283.07142857142856
14767,1,117,382.81,117.0
14768,3,34,139.5,11.333333333333334
14769,21,11005,15438.9,524.047619047619
14770,9,1597,3624.8900000000003,177.44444444444446
14771,3,608,579.92,202.66666666666666
14772,1,82,139.26,82.0
14773,2,50,125.7,25.0
14774,1,99,241.45000000000002,99.0
14775,3,1174,1011.9,391.3333333333333
14776,19,4204,3339.02,221.26315789473685
14777,4,200,239.26000000000002,50.0
14778,2,306,730.86,153.0
14779,3,84,386.15,28.0
14780,2,310,447.68,155.0
14781,1,-1,-530.31,-1.0
14782,1,114,200.10000000000002,114.0
14783,2,261,305.35,130.5
14784,3,363,449.93,121.0
14785,2,84,77.4,42.0
14786,1,112,90.96,112.0
14787,1,59,110.65,59.0
14788,3,719,1156.32,239.66666666666666
14789,1,116,197.64,116.0
14790,10,2642,2526.62,264.2
14791,1,127,303.63,127.0
14792,2,0,0.0,0.0
14793,3,358,611.0500000000001,119.33333333333333
14794,13,778,1889.15,59.84615384615385
14795,1,17,131.45000000000002,17.0
14796,39,7101,9972.76,182.07692307692307
14797,1,99,300.31,99.0
14798,9,599,715.11,66.55555555555556
14799,2,495,338.15000000000003,247.5
14800,23,6378,6832.6,277.30434782608694
14801,1,173,189.34,173.0
14802,6,-2,-1502.98,-0.3333333333333333
14803,3,370,845.5500000000001,123.33333333333333
14804,1,121,353.27,121.0
14805,7,416,1082.55,59.42857142857143
14806,2,423,303.43,211.5
14807,2,234,504.14,117.0
14808,15,2027,2152.8,135.13333333333333
14809,2,232,686.76,116.0
14810,13,1162,2354.03,89.38461538461539
14811,1,74,170.5,74.0
14812,1,135,178.85,135.0
14813,4,392,888.91,98.0
14814,1,93,154.21,93.0
14815,2,744,778.5,372.0
14816,1,5,271.85,5.0
14817,9,2445,3889.21,271.6666666666667
14818,6,543,1153.56,90.5
14819,4,170,456.41,42.5
14820,9,724,1274.76,80.44444444444444
14821,7,459,1230.15,65.57142857142857
14822,1,94,157.7,94.0
14823,3,88,321.43,29.333333333333332
14824,12,1934,3952.51,161.16666666666666
14825,27,2767,4696.28,102.48148148148148
14826,2,152,385.2,76.0
14828,14,9670,9803.460000000001,690.7142857142857
14829,9,919,1402.97,102.11111111111111
14830,1,164,188.88,164.0
14831,7,877,1623.97,125.28571428571429
14832,3,-1,-274.63,-0.3333333333333333
14833,1,58,94.8,58.0
14834,9,869,2184.21,96.55555555555556
14835,3,178,293.09999999999997,59.333333333333336
14836,3,45,102.45,15.0
14837,12,3022,3445.82,251.83333333333334
14838,2,361,769.9200000000001,180.5
14839,3,927,915.28,309.0
14840,3,173,340.21000000000004,57.666666666666664
14841,14,4164,7163.0,297.42857142857144
14842,8,1146,2456.8,143.25
14843,1,132,211.8,132.0
14844,12,4365,6688.43,363.75
14845,1,600,150.0,600.0
14846,2,181,406.8,90.5
14847,4,529,1320.6,132.25
14848,1,260,310.56,260.0
14849,50,11687,15186.6,233.74
14850,9,1377,1599.76,153.0
14851,3,631,829.41,210.33333333333334
14852,21,4361,6108.88,207.66666666666666
14853,7,343,1351.37,49.0
14854,14,2974,4282.37,212.42857142857142
14855,7,3510,6520.3,501.42857142857144
14856,3,711,1290.53,237.0
14857,10,2065,3578.931,206.5
14858,1,105,180.75,105.0
14859,6,886,1703.94,147.66666666666666
14860,2,230,168.62,115.0
14861,14,1054,1318.4,75.28571428571429
14862,2,772,841.2,386.0
14863,1,132,266.76,132.0
14864,1,-17,-48.75,-17.0
14865,4,204,92.52,51.0
14866,20,8906,20554.09,445.3
14867,19,993,2910.41,52.26315789473684
14868,13,2224,4170.06,171.07692307692307
14869,9,2118,2750.7,235.33333333333334
14870,9,478,1794.6000000000001,53.111111111111114
14871,9,446,1228.17,49.55555555555556
14872,4,614,802.68,153.5
14873,2,311,854.13,155.5
14874,1,148,116.18,148.0
14875,7,1327,2841.55,189.57142857142858
14876,2,162,256.7,81.0
14877,2,168,425.85,84.0
14878,28,2163,3783.48,77.25
14879,1,104,185.06,104.0
14880,3,365,690.59,121.66666666666667
14881,1,316,255.4,316.0
14882,15,1422,3345.05,94.8
14883,7,789,756.64,112.71428571428571
14884,1,72,120.6,72.0
14885,4,1284,1496.12,321.0
14886,1,160,364.8,160.0
14887,1,1100,1862.0,1100.0
14888,1,184,369.2,184.0
14889,1,90,135.9,90.0
14890,3,636,817.25,212.0
14891,4,788,1106.73,197.0
14892,1,79,202.35000000000002,79.0
14893,6,1034,1782.26,172.33333333333334
14894,5,591,1412.21,118.2
14895,48,10645,24488.82,221.77083333333334
14896,10,917,1727.3,91.7
14897,9,1158,3100.7400000000002,128.66666666666666
14898,18,2186,3242.6,121.44444444444444
14899,1,570,1331.38,570.0
14900,1,48,13.919999999999998,48.0
14901,13,878,1912.7,67.53846153846153
14902,5,703,1000.27,140.6
14903,10,1486,2729.18,148.6
14904,4,2522,1630.49,630.5
14905,10,987,1939.69,98.7
14906,3,-1,-66.98,-0.3333333333333333
14907,23,2549,5476.62,110.82608695652173
14908,2,182,381.9,91.0
14909,5,886,1380.98,177.2
14910,7,221,389.86,31.571428571428573
14911,510,141500,265757.91,277.45098039215685
14912,11,1803,748.5799999999999,163.9090909090909
14913,8,3955,4073.13,494.375
14914,1,-3,-5.85,-3.0
14915,13,699,1752.65,53.76923076923077
14916,11,2379,2888.21,216.27272727272728
14917,2,891,1123.75,445.5
14918,9,2551,5955.81,283.44444444444446
14919,1,129,359.35,129.0
14920,3,886,1607.17,295.3333333333333
14921,2,953,1316.07,476.5
14922,2,376,843.74,188.0
14923,1,418,749.1,418.0
14924,3,312,931.01,104.0
14925,1,-1,-7.95,-1.0
14926,3,189,337.65,63.0
14927,1,196,308.2,196.0
14928,2,263,204.46,131.5
14929,2,487,836.69,243.5
14930,9,2186,5126.74,242.88888888888889
14931,6,416,964.6800000000001,69.33333333333333
14932,2,257,666.13,128.5
14933,5,300,885.0,60.0
14934,9,1446,2444.1,160.66666666666666
14935,2,1931,2849.83,965.5
14936,14,6271,12378.460000000001,447.92857142857144
14937,4,483,1617.63,120.75
14938,4,1361,2289.43,340.25
14939,1,-1,-934.66,-1.0
14940,2,384,531.49,192.0
14941,1,80,182.1,80.0
14942,5,353,706.56,70.6
14943,1,46,107.62,46.0
14944,24,4833,9674.92,201.375
14945,1,156,179.4,156.0
14946,1,22,100.9,22.0
14947,6,416,1049.79,69.33333333333333
14948,7,661,1066.57,94.42857142857143
14949,6,243,498.55,40.5
14950,2,135,361.25,67.5
14951,1,311,311.69,311.0
14952,43,6875,17347.25,159.88372093023256
14953,5,994,962.92,198.8
14954,2,209,462.12,104.5
14955,1,74,163.77,74.0
14956,1,2500,1325.0,2500.0
14957,2,97,261.69,48.5
14958,6,248,941.99,41.333333333333336
14959,5,491,684.97,98.2
14960,2,221,221.27,110.5
14961,28,8335,16328.9,297.67857142857144
14962,4,123,366.91,30.75
14963,13,2284,3117.72,175.69230769230768
14964,1,143,206.21,143.0
14965,2,363,596.09,181.5
14966,6,1060,1064.26,176.66666666666666
14967,7,651,1680.52,93.0
14968,2,257,501.24,128.5
14969,1,665,906.23,665.0
14970,16,763,3593.4,47.6875
14971,3,639,1097.98,213.0
14972,2,40,145.07,20.0
14973,3,369,1314.45,123.0
14974,1,37,89.94,37.0
14975,2,507,472.39,253.5
14976,8,230,765.86,28.75
14977,1,17,31.93,17.0
14978,12,732,3076.39,61.0
14979,1,209,429.66,209.0
14980,1,79,150.68,79.0
14981,3,229,313.52,76.33333333333333
14982,1,125,237.78,125.0
14983,1,90,183.20000000000002,90.0
14984,6,348,1260.51,58.0
14985,2,256,292.01,128.0
14986,2,338,563.1,169.0
14987,9,575,1469.05,63.888888888888886
14988,7,1260,2038.65,180.0
14989,1,200,342.4,200.0
14990,2,129,304.17,64.5
14991,1,191,314.67,191.0
14992,1,145,210.5,145.0
14993,1,21,36.13,21.0
14994,8,480,872.42,60.0
14995,2,102,231.98000000000002,51.0
14996,2,404,442.28999999999996,202.0
14997,5,1390,771.38,278.0
14998,4,352,753.18,88.0
14999,1,88,129.48000000000002,88.0
15000,1,218,490.52,218.0
15001,2,70,199.10999999999999,35.0
15002,9,2214,4138.08,246.0
15003,7,521,1022.03,74.42857142857143
15004,1,623,1220.77,623.0
15005,76,8563,13412.9,112.67105263157895
15006,2,387,757.78,193.5
15007,1,69,156.91,69.0
15008,2,1500,360.0,750.0
15009,3,639,1259.43,213.0
15010,1,184,308.94,184.0
15011,2,289,416.6,144.5
15012,3,383,646.26,127.66666666666667
15013,10,1715,1610.82,171.5
15014,2,149,257.67,74.5
15015,20,1554,2265.77,77.7
15016,6,240,612.89,40.0
15017,1,63,125.58,63.0
15018,4,188,456.26,47.0
15019,1,150,252.81,150.0
15020,1,111,198.47,111.0
15021,17,1055,2422.35,62.05882352941177
15022,5,640,1133.44,128.0
15023,23,4743,11500.16,206.2173913043478
15024,16,1924,3559.39,120.25
15025,2,503,979.79,251.5
15026,5,655,1048.89,131.0
15027,13,2204,2974.04,169.53846153846155
15028,6,673,962.9399999999999,112.16666666666667
15029,2,233,362.15,116.5
15030,9,1223,1964.66,135.88888888888889
15031,16,1397,2803.73,87.3125
15032,10,6301,10515.05,630.1
15033,11,1669,2541.53,151.72727272727272
15034,17,4737,8200.25,278.6470588235294
15035,1,245,252.73000000000002,245.0
15036,3,316,429.56,105.33333333333333
15037,2,298,397.76,149.0
15038,10,351,1106.63,35.1
15039,107,17655,38853.04,165.0
15040,1,1,7.49,1.0
15041,2,194,289.4,97.0
15042,2,238,315.45,119.0
15043,6,1019,2870.3199999999997,169.83333333333334
15044,47,5221,15661.35,111.08510638297872
15045,3,106,633.66,35.333333333333336
15046,28,4414,7394.78,157.64285714285714
15047,1,222,343.62,222.0
15048,5,180,377.52,36.0
15049,1,63,121.17000000000002,63.0
15050,7,2560,4032.27,365.7142857142857
15051,10,3040,3911.91,304.0
15052,1,79,207.73000000000002,79.0
15053,3,984,693.95,328.0
15054,2,198,302.1,99.0
15055,3,225,549.12,75.0
15056,1,69,113.65,69.0
15057,6,1382,3184.56,230.33333333333334
15058,17,1642,3354.73,96.58823529411765
15059,27,1580,3395.25,58.51851851851852
15060,4,257,294.25,64.25
15061,138,73554,124961.98,533.0
15062,8,1872,2585.62,234.0
15063,1,56,370.79999999999995,56.0
15064,4,810,1254.41,202.5
15065,7,1418,3304.71,202.57142857142858
15066,2,279,760.59,139.5
15067,6,2150,3850.13,358.3333333333333
15068,4,832,1174.9,208.0
15069,1,520,1109.53,520.0
15070,3,339,737.0500000000001,113.0
15071,4,416,1455.5600000000002,104.0
15072,1,164,187.52,164.0
15073,9,1196,2357.04,132.88888888888889
15074,3,1039,1553.13,346.3333333333333
15075,1,447,773.03,447.0
15076,5,864,1425.84,172.8
15077,4,526,2423.88,131.5
15078,64,8693,17101.37,135.828125
15079,17,1439,3544.8,84.6470588235294
15080,2,287,546.25,143.5
15081,13,747,1837.1200000000001,57.46153846153846
15082,1,43,93.35000000000001,43.0
15083,1,38,88.2,38.0
15084,2,600,965.1999999999999,300.0
15085,1,169,347.54,169.0
15086,2,95,218.53,47.5
15087,1,470,306.94,470.0
15088,3,457,1140.27,152.33333333333334
15089,6,1359,2420.84,226.5
15090,1,208,381.32,208.0
15091,6,574,1023.11,95.66666666666667
15092,4,228,773.16,57.0
15093,34,10651,13034.15,313.2647058823529
15094,2,28,83.0,14.0
15095,11,2231,3135.7400000000002,202.8181818181818
15096,1,120,219.39000000000001,120.0
15097,5,298,587.05,59.6
15098,5,60,649.5,12.0
15099,1,343,410.48,343.0
15100,14,226,1750.1,16.142857142857142
15101,11,655,1303.49,59.54545454545455
15102,2,339,554.67,169.5
15103,2,329,703.36,164.5
15104,3,633,968.64,211.0
15105,9,1747,3094.91,194.11111111111111
15106,7,1144,1407.73,163.42857142857142
15107,12,320,740.26,26.666666666666668
15108,5,497,1291.75,99.4
15109,4,254,961.9,63.5
15110,9,332,1482.95,36.888888888888886
15111,5,1058,2442.37,211.6
15112,1,72,209.4,72.0
15113,4,2320,3339.5099999999998,580.0
15114,12,3532,3400.12,294.3333333333333
15115,3,244,528.1,81.33333333333333
15116,4,648,1352.75,162.0
15117,9,3092,2484.32,343.55555555555554
15118,1,1440,244.8,1440.0
15119,1,88,266.4,88.0
15120,2,292,343.82,146.0
15121,2,199,457.72,99.5
15122,16,2007,4451.22,125.4375
15123,5,2524,4656.17,504.8
15124,4,462,450.82,115.5
15125,36,8135,16124.33,225.97222222222223
15126,2,273,449.49,136.5
15127,2,464,711.5,232.0
15128,9,1566,1732.22,174.0
15129,23,4002,6860.18,174.0
15130,1,197,330.11,197.0
15131,1,88,80.28,88.0
15132,5,679,977.9300000000001,135.8
15133,5,960,1806.9,192.0
15134,10,1057,1596.29,105.7
15135,3,82,293.78,27.333333333333332
15136,5,775,1282.45,155.0
15137,5,507,747.55,101.4
15138,2,278,486.59000000000003,139.0
15139,2,208,178.96,104.0
15140,9,2005,3239.44,222.77777777777777
15141,9,1184,1378.31,131.55555555555554
15142,7,2154,2608.97,307.7142857142857
15143,2,320,563.63,160.0
15144,33,5205,12006.51,157.72727272727272
15145,4,756,1194.73,189.0
15146,3,1459,1313.66,486.3333333333333
15147,2,363,608.65,181.5
15148,1,187,301.29,187.0
15149,5,380,1554.6100000000001,76.0
15150,14,6142,8967.44,438.7142857142857
15151,2,795,2085.61,397.5
15152,18,2983,5197.97,165.72222222222223
15153,1,198,329.25,198.0
15154,4,329,1314.17,82.25
15155,1,192,383.96999999999997,192.0
15156,3,597,961.49,199.0
15157,7,3316,2587.54,473.7142857142857
15158,3,210,437.66,70.0
15159,38,13465,22049.4,354.3421052631579
15160,4,307,589.27,76.75
15161,1,144,119.92,144.0
15162,2,66,241.5,33.0
15163,2,186,304.47,93.0
15164,10,910,2011.21,91.0
15165,1,160,487.75,160.0
15166,1,140,167.16,140.0
15167,5,863,1627.62,172.6
15168,1,52,106.56,52.0
15169,2,356,569.22,178.0
15170,1,33,81.15,33.0
15171,2,190,1034.5,95.0
15172,5,1611,1624.05,322.2
15173,8,828,1399.26,103.5
15174,2,382,481.46,191.0
15175,1,454,224.14,454.0
15176,2,447,985.09,223.5
15177,1,485,948.9300000000001,485.0
15178,1,30,40.5,30.0
15179,17,5363,7426.82,315.47058823529414
15180,3,654,816.9300000000001,218.0
15181,8,638,953.4,79.75
15182,14,1174,2942.752,83.85714285714286
15183,4,295,637.03,73.75
15184,4,462,685.39,115.5
15185,1,666,310.62,666.0
15186,5,716,1403.2,143.2
15187,18,1869,4670.08,103.83333333333333
15188,1,233,310.43,233.0
15189,58,6788,17101.13,117.03448275862068
15190,1,790,834.4399999999999,790.0
15191,3,287,588.05,95.66666666666667
15192,5,1448,1666.39,289.6
15193,1,144,499.32,144.0
15194,39,8833,11781.52,226.48717948717947
15195,1,1404,3861.0,1404.0
15196,2,130,313.7,65.0
15197,10,1037,1427.84,103.7
15198,6,325,559.45,54.166666666666664
15199,10,894,3122.4,89.4
15200,1,195,549.0500000000001,195.0
15201,14,1409,1525.9,100.64285714285714
15202,8,-2,-2570.1800000000003,-0.25
15203,15,4182,4400.18,278.8
15204,1,258,316.58,258.0
15205,3,377,648.8299999999999,125.66666666666667
15206,4,162,420.3,40.5
15207,5,398,653.77,79.6
15208,7,354,968.02,50.57142857142857
15209,1,94,178.98000000000002,94.0
15210,3,841,1176.19,280.3333333333333
15211,2,240,894.4100000000001,120.0
15212,3,81,195.43,27.0
15213,3,270,325.05,90.0
15214,8,1254,1661.44,156.75
15215,11,470,1496.46,42.72727272727273
15216,2,217,486.09000000000003,108.5
15217,1,190,426.24,190.0
15218,25,6497,11408.26,259.88
15219,2,271,685.45,135.5
15220,7,1377,1758.92,196.71428571428572
15221,7,214,1702.0,30.571428571428573
15222,17,4141,3415.66,243.58823529411765
15223,6,270,1117.1,45.0
15224,8,423,837.26,52.875
15225,1,226,409.40000000000003,226.0
15226,1,71,154.41,71.0
15227,9,1217,2488.4900000000002,135.22222222222223
15228,7,3372,5570.52,481.7142857142857
15229,1,114,160.5,114.0
15230,2,351,429.6,175.5
15231,2,182,228.36,91.0
15232,2,686,612.06,343.0
15233,1,12,59.400000000000006,12.0
15234,1,196,197.0,196.0
15235,16,1676,2772.76,104.75
15236,1,269,321.05,269.0
15237,4,1071,1412.32,267.75
15238,5,689,1056.54,137.8
15239,3,591,764.34,197.0
15240,20,3155,4320.45,157.75
15241,12,3325,3032.31,277.0833333333333
15242,1,196,302.04,196.0
15243,2,543,927.28,271.5
15244,4,470,850.1800000000001,117.5
15245,8,3021,4610.84,377.625
15246,3,359,780.4,119.66666666666667
15247,4,513,967.11,128.25
15248,4,1057,1865.03,264.25
15249,21,4947,9147.15,235.57142857142858
15250,1,48,60.0,48.0
15251,31,11980,20095.6,386.4516129032258
15252,7,1415,2053.06,202.14285714285714
15253,12,1577,2033.29,131.41666666666666
15254,4,710,1073.4,177.5
15255,11,2195,3647.37,199.54545454545453
15256,2,92,170.4,46.0
15257,3,70,600.9,23.333333333333332
15258,2,142,623.16,71.0
15259,4,631,1182.3799999999999,157.75
15260,30,4431,8677.880000000001,147.7
15261,4,806,1508.0,201.5
15262,3,218,418.82,72.66666666666667
15263,1,89,156.51,89.0
15264,3,441,844.2,147.0
15265,4,1570,3345.64,392.5
15266,6,235,841.7,39.166666666666664
15267,5,944,1717.36,188.8
15268,4,422,941.2500000000001,105.5
15269,3,372,1225.3600000000001,124.0
15270,31,3648,7241.1900000000005,117.6774193548387
15271,26,2376,4458.29,91.38461538461539
15272,6,665,2030.95,110.83333333333333
15273,1,216,228.96,216.0
15274,2,619,716.57,309.5
15275,2,497,609.19,248.5
15276,5,313,601.3,62.6
